metric,scope,dimensions,unit,description,chart_type,labels,plugin,module
changefinder.scores,,a dimension per chart,score,ChangeFinder,line,,python.d.plugin,changefinder
changefinder.flags,,a dimension per chart,flag,ChangeFinder,stacked,,python.d.plugin,changefinder
